longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
72.80235141,19.16421523,18,846,1469,1380,863,0.598792633,1070489.519,NEAR OCEAN
72.89249421,19.01422969,36,5191,431,2282,804,0.474289531,787061.6925,NEAR OCEAN
72.83791994,19.24048134,27,435,1356,3747,2299,0.82764119,1118537.965,NEAR OCEAN
72.90870722,19.07222958,22,4311,924,3241,2043,1.440969893,4181579.588,NEAR OCEAN
72.84941329,18.97407852,8,4335,1506,2453,528,0.481188817,894581.6582,NEAR OCEAN
72.9442212,19.18009082,15,342,1860,310,528,0.815550842,729371.1024,NEAR OCEAN
72.85170103,19.09110456,32,1181,626,3790,1157,0.905763286,1700558.084,NEAR OCEAN
72.85272213,19.17143514,36,2869,1571,4010,1354,1.211194743,3451561.793,NEAR OCEAN
72.82548762,19.21840743,41,1579,727,2309,1395,1.068771848,548322.8531,NEAR OCEAN
72.86693634,19.03633262,24,4979,1032,4689,2259,1.107222889,1995910.742,NEAR OCEAN
72.88837898,19.18006823,22,4803,1340,2231,1853,0.279869397,1118408.849,NEAR OCEAN
72.91137482,19.04743516,44,3222,1141,2943,169,0.617537066,1629080.885,NEAR OCEAN
72.83938792,19.12172576,6,1670,1848,1028,638,1.44870248,4309905.772,NEAR OCEAN
72.80498836,19.25382645,6,483,315,4545,2285,0.667127995,359215.3725,NEAR OCEAN
72.8665267,19.22736545,27,4127,986,799,1719,0.783981656,3305298.864,NEAR OCEAN
72.8437806,19.21306254,6,2973,1615,2839,1560,0.262423784,1303773.537,NEAR OCEAN
72.79119235,19.25561683,34,4454,898,2870,778,0.827822967,296999.3322,NEAR OCEAN
72.83209837,18.96528958,14,1794,1657,2596,2486,1.147299647,1999335.327,NEAR OCEAN
72.88151846,19.01881513,5,5800,1539,3127,1633,0.349395945,1072553.975,NEAR OCEAN
72.80488943,19.21568748,6,2232,1147,1339,2490,0.729393737,493709.0774,NEAR OCEAN
72.86440481,19.15756352,20,2791,361,4209,1093,1.05016077,2610742.817,NEAR OCEAN
72.83342998,18.99554473,5,4464,689,1205,2165,1.252161789,5089184.559,NEAR OCEAN
72.8896698,19.13501517,25,2181,676,1350,2340,1.309295462,2381324.962,NEAR OCEAN
72.88998558,19.16080945,15,4557,1903,593,454,1.137056215,1393604.598,NEAR OCEAN
72.87339789,19.01612809,26,2167,421,317,577,0.53472299,1203360.317,NEAR OCEAN
72.80995102,18.91331058,30,5292,469,882,876,0.85489143,1897272.25,NEAR OCEAN
72.83351649,19.08046721,15,1560,1074,3875,1657,0.606424099,3278916.319,NEAR OCEAN
72.83081197,19.23704876,36,1631,1854,4001,1814,0.149682577,847118.8188,NEAR OCEAN
72.94793028,19.07115669,46,2028,1288,1548,1030,0.895440942,1423587.873,NEAR OCEAN
72.90635188,19.12168428,26,4395,401,3614,86,1.681600994,9219983.098,NEAR OCEAN
72.78450445,19.2509369,31,1555,740,4282,1442,0.604480592,281892.8736,NEAR OCEAN
72.81711807,19.20246464,48,4602,1866,3494,501,0.575414247,468584.0749,NEAR OCEAN
72.87838129,19.21079862,23,3985,1319,4591,437,0.929606941,1242128.39,NEAR OCEAN
72.78426534,19.16385551,29,2274,245,3113,2006,0.46361812,746993.7323,NEAR OCEAN
72.85620005,19.24020298,20,5852,886,1373,2421,0.746883672,2386697.996,NEAR OCEAN
72.81368301,18.99047583,23,5006,1188,3592,2305,2.110312025,7773815.018,NEAR OCEAN
72.84836242,19.05540406,14,5826,851,4407,925,1.389063783,6362837.418,NEAR OCEAN
72.82946458,19.05216916,46,4138,1571,511,271,2.105054426,9506363.449,NEAR OCEAN
72.86371013,19.13676543,32,2331,1442,866,1160,1.180062072,2588214.534,NEAR OCEAN
72.90838967,19.02613113,16,1936,1958,4603,1484,0.391883303,1038917.857,NEAR OCEAN
72.91444978,19.04260276,26,787,240,422,1327,0.303562723,1409964.753,NEAR OCEAN
72.93432958,19.03345705,36,5248,333,4769,1123,0.266079211,675592.1754,NEAR OCEAN
72.89325754,19.23990229,9,1081,1410,4706,130,0.990489017,776778.6277,NEAR OCEAN
72.94788675,19.03284934,24,4196,296,3950,2379,0.574635572,559660.5068,NEAR OCEAN
72.80537489,19.22950942,12,4431,1937,1580,1786,0.897938786,320497.5637,NEAR OCEAN
72.87175383,19.20615108,35,4180,1166,1890,1198,0.894497928,1272367.085,NEAR OCEAN
72.78855765,19.2471695,31,5590,1458,436,2134,0.690562541,220969.477,NEAR OCEAN
72.96904416,19.17186217,44,2382,218,3115,845,0.702060953,624975.1688,NEAR OCEAN
72.92296002,19.14941997,17,4163,1291,1453,1952,1.257547997,2003369.344,NEAR OCEAN
72.89577346,19.19297557,13,2365,521,2934,366,0.78061402,1098458.543,NEAR OCEAN
72.8412386,18.97970407,20,2651,926,3685,897,0.71540964,1603462.337,NEAR OCEAN
72.82222321,19.24131736,5,1733,240,1178,1384,0.867749957,444268.5507,NEAR OCEAN
72.85429247,19.15018923,43,2780,1257,2223,1157,1.207329277,3903924.944,NEAR OCEAN
72.93267148,19.12750658,46,3094,725,1106,534,0.618618015,3869008.266,NEAR OCEAN
72.91531665,19.13350162,31,3135,1044,4760,1997,1.079026396,6178278.257,NEAR OCEAN
72.84326875,19.19395713,21,3923,1198,1509,2193,0.968543203,1248984.503,NEAR OCEAN
72.81747263,19.23053281,9,824,1657,947,750,0.492989769,498549.0808,NEAR OCEAN
72.80169535,19.20769166,6,1792,1874,780,2044,0.891843485,366374.5857,NEAR OCEAN
72.84255046,18.95651292,32,5058,709,1352,1283,1.03847367,1868959.1,NEAR OCEAN
72.96675411,19.15191539,35,5561,1688,3858,2186,1.04669656,695177.8754,NEAR OCEAN
72.84405798,19.21345969,5,3723,218,1415,1914,0.643789696,1418273.964,NEAR OCEAN
72.91782409,19.02677872,11,546,197,4548,159,0.280301714,885197.0301,NEAR OCEAN
72.86670955,19.00714368,19,2478,1949,2691,338,0.779638613,1496111.302,NEAR OCEAN
72.92608476,19.15170767,45,3419,1794,4327,2348,0.851627477,1954162.695,NEAR OCEAN
72.96221434,19.13908035,15,1014,479,4312,2055,0.187866876,482487.7825,NEAR OCEAN
72.79463525,18.94667417,6,4188,1204,3250,2148,0.369988811,1278664.918,NEAR OCEAN
72.8067329,19.22863256,27,4620,935,899,1710,0.127903642,244943.7419,NEAR OCEAN
72.89751778,19.01197206,29,3538,1020,824,1369,0.548531682,1024737.736,NEAR OCEAN
72.82033767,18.99077532,18,3977,1061,3740,398,1.397110648,7420361.859,NEAR OCEAN
72.84071864,18.94697302,46,2077,486,2197,773,1.270289083,3151614.73,NEAR OCEAN
72.91722669,19.02930212,37,4698,1612,629,235,1.045579546,1097087.211,NEAR OCEAN
72.84497971,19.15176426,27,1267,1078,4774,2284,1.246972542,5363065.213,NEAR OCEAN
72.95518777,19.12718755,33,5174,244,4282,297,0.469993921,881417.9578,NEAR OCEAN
72.79450328,18.94211717,13,3773,532,467,2392,0.864828358,1452379.789,NEAR OCEAN
72.84128504,19.05179864,40,1652,1219,1900,2306,1.593021696,9059745.386,NEAR OCEAN
72.84168444,19.19657736,5,2899,944,1911,507,1.125194311,1087632.551,NEAR OCEAN
72.80907455,19.22410136,49,5844,1605,1320,666,0.467058753,431368.4906,NEAR OCEAN
72.93726156,19.12505088,20,4392,1250,465,333,1.240872785,2935750.384,NEAR OCEAN
72.89401534,19.19199338,20,1478,808,1797,2137,0.414738015,995265.7517,NEAR OCEAN
72.89046464,19.0725471,15,3146,1932,4661,797,1.069209334,5133718.143,NEAR OCEAN
72.88958947,19.13911617,48,3122,663,2145,461,0.49844004,1871770.799,NEAR OCEAN
72.94708191,19.17439667,33,3131,1638,608,2230,0.350276841,771336.2233,NEAR OCEAN
72.82629876,18.99133331,48,1287,1937,1089,1362,0.937904084,6019583.521,NEAR OCEAN
72.83503341,18.92364131,23,4061,1308,2027,2008,0.757579459,4500777.103,NEAR OCEAN
72.90453843,19.0299392,48,3345,1190,4092,647,0.537489524,1235635.874,NEAR OCEAN
72.83389041,19.20619626,23,3709,135,4263,2173,0.647777176,829912.8125,NEAR OCEAN
72.87478064,19.02227122,8,2592,1599,793,775,0.458122262,1428341.734,NEAR OCEAN
72.85458923,19.20824176,25,2173,1195,2390,1618,0.586998289,1515043.971,NEAR OCEAN
72.85421602,19.14588664,23,2230,1576,4551,597,1.308553987,3625300.688,NEAR OCEAN
72.92078223,19.20935644,14,1655,933,4189,1059,0.230104281,861499.4198,NEAR OCEAN
72.9224744,19.08288327,18,4642,1883,1916,2032,1.877035909,8070303.524,NEAR OCEAN
72.84508656,19.2247624,24,5371,1558,3044,1306,1.057939065,1941877.887,NEAR OCEAN
72.86720092,19.01429162,27,2078,1712,2241,673,0.595886344,1638451.383,NEAR OCEAN
72.8925082,19.08794518,35,2740,1196,4255,2213,1.203773491,2953565.256,NEAR OCEAN
72.89456336,18.99504912,40,3011,1034,4681,551,0.17188627,682791.4367,NEAR OCEAN
72.79378044,19.241843,26,1042,491,2611,871,0.235160237,195394.9622,NEAR OCEAN
72.8404872,18.9672583,11,458,1988,687,1910,0.353633516,1396911.433,NEAR OCEAN
72.86589588,19.11155919,23,2593,1464,1568,2467,1.124294714,2637178.552,NEAR OCEAN
72.84371537,19.19067472,40,509,878,1621,217,0.511345266,1311944.595,NEAR OCEAN
72.83114078,18.92200534,7,5154,780,2836,2387,1.52741767,4813713.829,NEAR OCEAN
72.84159876,19.16629228,34,5101,1465,3786,1669,0.849622032,5621697.921,NEAR OCEAN
72.87405021,19.19751872,21,5221,1565,4116,1804,0.29117511,1013101.756,NEAR OCEAN
72.91690155,19.11501068,33,5531,374,2349,1199,1.855234731,12239618.43,NEAR OCEAN
72.81153493,19.14385496,31,4788,225,1619,636,1.173277965,1287564.104,NEAR OCEAN
72.809751,18.96819413,26,4038,232,3066,987,1.204053701,2138924.756,NEAR OCEAN
72.86361354,19.08178171,42,4941,984,1888,2073,0.653418045,1635161,NEAR OCEAN
72.89658857,19.12239965,32,2382,1535,3997,1025,1.48794547,4339233.018,NEAR OCEAN
72.82203473,19.15071301,17,2032,1542,4802,754,0.865589398,1810175.161,NEAR OCEAN
72.80094957,19.15909168,15,3509,650,930,2217,0.938881114,897394.1057,NEAR OCEAN
72.8945022,19.04642066,43,3584,1667,4974,2350,0.576021326,1686203.715,NEAR OCEAN
72.82864585,19.01495711,28,2927,1330,522,132,1.782109122,10483432.94,NEAR OCEAN
72.81054308,19.24744854,10,5921,1479,3500,2272,0.780375431,385934.5728,NEAR OCEAN
72.84212133,19.19534838,23,423,1930,504,1734,0.666129526,1198952.345,NEAR OCEAN
72.93662954,19.07921296,48,5642,487,2269,1332,1.439666645,4136846.438,NEAR OCEAN
72.92388144,19.12311344,47,2198,1073,2899,909,1.673300615,8679002.383,NEAR OCEAN
72.85621427,19.19455638,47,3780,1856,3213,2048,1.145122849,1311505.061,NEAR OCEAN
72.92593832,19.13720067,39,4667,851,1521,1570,0.673180082,3845578.375,NEAR OCEAN
72.95542076,19.04294519,49,4866,626,847,1174,0.090545118,273430.4154,NEAR OCEAN
72.84928689,19.10675984,42,1760,1748,3799,659,1.292437751,3313653.293,NEAR OCEAN
72.8261183,18.92066211,28,4766,595,4016,2275,0.997646707,4771578.171,NEAR OCEAN
72.85698955,19.20210399,27,2442,1349,3678,543,0.299844667,1274552.31,NEAR OCEAN
72.92821558,19.03774497,22,3548,390,264,713,0.883158827,1077643.399,NEAR OCEAN
72.90955856,19.20719011,21,4539,808,3675,1536,0.660609249,797024.149,NEAR OCEAN
72.8646655,19.11351247,36,5258,1789,3938,2483,0.911811245,2983875.663,NEAR OCEAN
72.8935922,19.03824384,12,4764,1923,2608,2259,0.49531524,1319413.33,NEAR OCEAN
72.84121994,18.95150456,31,3100,170,2336,1031,0.523745352,2285710.14,NEAR OCEAN
72.8342753,19.02562388,32,2243,1204,4959,857,2.904639194,18878980.76,NEAR OCEAN
72.83926995,19.12306336,5,5466,1424,3240,1618,1.194848825,4028750.963,NEAR OCEAN
72.96890934,19.17034986,47,5777,1877,2152,2002,0.902533537,581884.3032,NEAR OCEAN
72.8036361,19.21015432,21,5059,1102,2007,377,0.323767634,329329.9703,NEAR OCEAN
72.89220153,19.05683677,42,1346,276,369,1612,0.760603946,2812307.131,NEAR OCEAN
72.90983015,19.10077402,19,2863,956,1876,1275,1.073599103,4967023.554,NEAR OCEAN
72.9308666,19.15233844,21,4836,1160,2563,124,0.673976814,1753687.248,NEAR OCEAN
72.92861834,19.0864695,36,609,1037,2230,1357,1.478187996,6101501.354,NEAR OCEAN
72.86455049,19.01444515,32,5861,1903,1936,2367,0.77884031,1855562.654,NEAR OCEAN
72.927647,19.04669318,23,2741,1936,4747,529,0.750830298,1388262.31,NEAR OCEAN
72.82688697,19.1465091,10,5329,516,4081,671,0.728024919,2298996.582,NEAR OCEAN
72.8683443,19.13579921,48,2448,289,2670,1442,0.757998011,2125564.294,NEAR OCEAN
72.88832004,19.18175816,8,2574,103,3171,2310,1.120634577,899724.475,NEAR OCEAN
72.86188847,19.10229885,49,4457,674,3679,1508,0.840519513,2058702.331,NEAR OCEAN
72.90139276,19.21458152,9,2314,591,2722,268,0.790449125,779351.0019,NEAR OCEAN
72.89185193,19.01681014,34,3802,1954,3941,1351,0.81737693,1057815.893,NEAR OCEAN
72.8746027,19.08091656,37,1273,1210,2836,419,0.382119358,2210590.692,NEAR OCEAN
72.82145368,18.99190304,47,789,969,2150,2231,1.728834225,7626595.297,NEAR OCEAN
72.82360612,19.06751348,32,1362,157,1846,716,1.335611996,5747301.97,NEAR OCEAN
72.86280933,19.06653021,22,3561,691,1804,87,1.14366672,2403561.842,NEAR OCEAN
72.94304364,19.15705146,30,886,156,3388,2125,0.499156076,1216857.596,NEAR OCEAN
72.8023723,19.2536434,15,1425,1817,713,760,0.361102126,479250.9908,NEAR OCEAN
72.8741659,19.19431153,10,2187,1687,3646,936,0.877519718,1038899.648,NEAR OCEAN
72.90086996,19.22231308,40,2454,1236,303,1172,0.411921452,840615.333,NEAR OCEAN
72.80791665,18.91218676,27,2476,374,1179,1344,0.505980024,1556887.053,NEAR OCEAN
72.8248001,18.98510585,10,4542,343,810,2008,1.121954345,4320877.537,NEAR OCEAN
72.90270637,19.05929906,32,733,762,1317,1927,0.560431458,2769380.346,NEAR OCEAN
72.92769109,19.09465185,23,329,1500,2355,122,1.356738811,4732638.333,NEAR OCEAN
72.87243988,19.0607299,12,4534,1051,4051,1909,0.389668998,2297222.835,NEAR OCEAN
72.85546297,19.05884633,10,2599,1737,4333,1834,0.781398554,3717513.187,NEAR OCEAN
72.89943046,19.15648022,44,1725,1356,3643,1506,0.613910212,1645481.442,NEAR OCEAN
72.88776421,19.22991597,17,4284,1020,1921,252,1.068274401,1192022.025,NEAR OCEAN
72.92387137,19.04774634,7,4497,1995,3620,449,0.735430118,1370811.554,NEAR OCEAN
72.8948066,19.19774045,8,2200,1837,3551,1773,0.475527222,872397.1116,NEAR OCEAN
72.81732377,18.90519722,25,1959,1629,3097,608,0.509341626,1364696.483,NEAR OCEAN
72.92819857,19.14209485,30,4932,892,3841,2115,1.070527274,2641070.022,NEAR OCEAN
72.8835639,19.17015609,17,2829,1244,2755,999,1.080827018,1184533.867,NEAR OCEAN
72.84392554,19.00816293,17,1203,1245,4501,742,0.891388014,5279272.073,NEAR OCEAN
72.94677623,19.1784536,22,1887,1498,949,2094,0.886646799,651846.6575,NEAR OCEAN
72.88031916,19.04602357,27,672,1383,4904,733,1.014043117,1637410.6,NEAR OCEAN
72.89343338,19.12600407,35,502,164,3743,815,1.398584856,3175152.62,NEAR OCEAN
72.81543212,18.98770015,22,3024,1451,1013,2398,1.545905341,6419179.718,NEAR OCEAN
72.81076142,18.90140591,8,4598,657,4863,468,0.790230448,761705.213,NEAR OCEAN
72.94163984,19.06711444,18,1983,1644,2246,233,0.667990198,1852880.749,NEAR OCEAN
72.84733895,19.11264693,36,3231,1303,4370,712,0.838176646,5000540.791,NEAR OCEAN
72.79730664,18.95166495,33,480,1118,3157,1818,0.732893505,1469020.881,NEAR OCEAN
72.82819547,19.07871505,20,4648,487,4261,103,1.094803613,3234541.802,NEAR OCEAN
72.80044106,19.14892406,8,3309,1729,1144,2203,1.004572288,782796.3478,NEAR OCEAN
72.92130243,19.11769487,18,5610,1501,1539,287,2.388475442,10849137.11,NEAR OCEAN
72.83341219,19.10337686,21,2239,1509,391,976,0.758368503,1583481.564,NEAR OCEAN
72.9140691,19.0064379,38,4722,795,1550,1608,0.320003775,977212.1901,NEAR OCEAN
72.90554247,19.06527509,19,5045,819,2111,1015,1.24003738,3545932.382,NEAR OCEAN
72.85677367,19.20067087,14,3245,1618,3493,2384,1.040701233,1328694.862,NEAR OCEAN
72.85554049,18.98027117,47,1497,1055,3069,1097,0.579569541,1073781.678,NEAR OCEAN
72.86635539,19.09478615,23,5648,1088,2723,83,0.916103276,1390521.896,NEAR OCEAN
72.82475587,19.15707913,25,1025,678,881,889,0.849721354,2211872.805,NEAR OCEAN
72.86469383,19.12266356,5,4624,715,1155,93,0.866586533,3347089.925,NEAR OCEAN
72.84201143,19.17747757,37,1038,781,3658,1623,1.112942065,2713381.795,NEAR OCEAN
72.93935739,19.04992214,5,2357,735,1823,1559,0.182919575,1085031.278,NEAR OCEAN
72.84854499,19.2266242,22,3839,1226,1265,478,1.211590195,2255510.348,NEAR OCEAN
72.90084171,19.11453434,41,4590,969,2660,1688,1.693983241,5647853.572,NEAR OCEAN
72.84220448,19.21534843,12,5176,1499,2627,1848,0.597780973,1285586.464,NEAR OCEAN
72.86698874,19.20258449,45,3703,1483,3382,1368,0.383540024,1225886.507,NEAR OCEAN
72.84898533,19.2001172,19,1430,710,4819,2123,0.460565816,1098767.105,NEAR OCEAN
72.89044432,19.1719045,12,5078,801,1581,1139,0.806624139,1033903.692,NEAR OCEAN
72.85823785,19.19947881,8,4774,593,4273,1708,0.738295722,1213309.685,NEAR OCEAN
72.83680375,19.13256573,29,1966,1717,766,1860,0.649939077,3058611.447,NEAR OCEAN
72.86392651,19.15233271,48,2991,961,4522,375,1.066568062,2606663.606,NEAR OCEAN
72.9003319,19.01995833,27,4589,1061,3112,1749,0.754592031,1038964.831,NEAR OCEAN
72.9091648,19.13875192,18,3838,1610,2113,313,0.956150517,3882670.647,NEAR OCEAN
72.83381238,18.94557394,41,2473,1014,1079,300,1.703530931,5222557.514,NEAR OCEAN
72.83071975,19.07046734,7,3841,1931,2593,498,1.628096348,6916268.357,NEAR OCEAN
72.85834436,19.00091254,27,2695,1683,3511,1746,0.99643585,1695022.234,NEAR OCEAN
72.79352736,19.17226458,45,2643,122,2573,1115,0.225664293,806842.1826,NEAR OCEAN
72.82573304,18.95372377,19,921,876,1349,1847,0.569130415,3786476.998,NEAR OCEAN
72.8624678,19.05999062,5,1129,1244,4136,790,0.775054657,2499203.895,NEAR OCEAN
72.82586656,19.16617611,20,3297,1783,2314,1187,1.280331356,2355301.191,NEAR OCEAN
72.84564492,19.12508772,47,2471,1072,2463,1831,1.36421279,5630675.423,NEAR OCEAN
72.84520975,19.23406109,22,2128,1240,4914,499,0.910190967,1724457.604,NEAR OCEAN
72.8450457,18.96139816,36,3842,478,1824,1054,0.312907065,1398264.413,NEAR OCEAN
72.81898288,18.9920745,21,3177,1223,579,2134,1.835467732,8456876.329,NEAR OCEAN
72.83682533,19.25473415,26,1328,859,3989,2484,0.322338314,506431.929,NEAR OCEAN
72.81542789,19.15482982,42,2204,1938,679,157,0.235666083,1311617.568,NEAR OCEAN
72.93020222,19.13857974,28,5313,1902,3582,1410,1.345826965,2986344.252,NEAR OCEAN
72.87224196,19.19777166,31,4498,362,2115,2014,0.480118575,1181485.037,NEAR OCEAN
72.89040193,19.02605654,44,1409,529,1436,1624,0.397502403,1177223.904,NEAR OCEAN
72.85895611,19.08814846,7,2211,387,4782,2306,0.392052267,1517058.666,NEAR OCEAN
72.88828431,19.19297672,38,5069,1373,1055,1831,0.770260226,1075305.519,NEAR OCEAN
72.8271958,19.2111672,34,1405,1179,3533,383,0.983850943,593192.2448,NEAR OCEAN
72.78788335,19.24511523,32,4958,1211,2004,456,0.559455591,286449.3132,NEAR OCEAN
72.84065453,18.93700432,30,5841,783,1931,1461,0.682837388,4343597.382,NEAR OCEAN
72.89494686,19.19426668,13,2780,1095,3605,955,0.855393031,879203.2259,NEAR OCEAN
72.85072033,19.04331444,7,3372,1953,2888,103,1.385298974,4753146.38,NEAR OCEAN
72.83059714,19.20437385,41,3701,572,1819,816,1.100748767,818154.4791,NEAR OCEAN
72.86623355,19.20296883,25,5011,1874,867,216,0.568271615,1272350.494,NEAR OCEAN
72.94307288,19.08355381,15,758,444,2909,1165,0.410756758,2569721.393,NEAR OCEAN
72.78654318,19.22064558,19,2697,1070,3247,486,0.371815748,370933.3311,NEAR OCEAN
72.79227321,19.23615508,46,4896,102,1655,388,0.850609719,139779.9549,NEAR OCEAN
72.966375,19.15905205,26,1225,1133,3419,595,0.738289471,504843.2684,NEAR OCEAN
72.92863568,19.16399872,44,1065,138,4447,1096,0.854992403,1210248.353,NEAR OCEAN
72.86263721,19.10400899,36,2577,1923,898,1855,0.438972618,2076819.054,NEAR OCEAN
72.92974332,19.11468391,31,2992,1909,4228,106,1.666547374,5325216.517,NEAR OCEAN
72.81093403,18.98032727,23,2187,1171,2637,109,1.023605012,3775229.096,NEAR OCEAN
72.93291048,19.16311756,17,1606,1288,1642,1207,0.925149775,1178962.978,NEAR OCEAN
72.90603873,19.1418319,17,1478,1240,2429,521,1.314773389,2984789.414,NEAR OCEAN
72.85358445,19.22004978,41,921,134,4939,2166,1.164309971,2434718.241,NEAR OCEAN
72.92116752,19.1660761,10,3858,842,4066,867,0.647156651,1459262.261,NEAR OCEAN
72.91141508,19.10195703,18,2664,576,2882,1291,1.484842066,5379396.135,NEAR OCEAN
72.95718266,19.17745573,40,1554,440,1294,659,0.214892065,530444.0319,NEAR OCEAN
72.83378793,19.14659962,37,5628,782,3601,1164,1.271502937,3174594.853,NEAR OCEAN
72.87222804,19.21637001,20,2945,1017,1908,1888,1.146607071,1826757.102,NEAR OCEAN
72.89172305,19.03783318,38,3799,1484,2814,2026,0.386997217,1331364.47,NEAR OCEAN
72.84172426,19.05946951,6,5955,1858,2660,642,1.627693858,10708661.37,NEAR OCEAN
72.88867972,19.15837431,44,3096,1037,306,1277,0.603398643,1417585.326,NEAR OCEAN
72.88735761,19.1384763,8,309,556,3441,1266,0.807490236,1802410.299,NEAR OCEAN
72.9530929,19.05469516,26,3611,653,1714,2339,0.299964365,500071.1777,NEAR OCEAN
72.8449926,19.06469097,15,590,692,685,314,1.638417658,7348332.983,NEAR OCEAN
72.97631852,19.16696048,18,4940,559,2103,546,0.415654253,321097.7772,NEAR OCEAN
72.88792645,19.03936015,17,5232,863,4053,1999,0.844414849,1519216.585,NEAR OCEAN
72.89161694,19.20586805,46,3258,1288,346,233,0.903020851,875553.2211,NEAR OCEAN
72.8284908,19.17832187,28,1990,1305,2356,622,0.33582474,1723869.993,NEAR OCEAN
72.83638035,19.23960848,40,1496,1164,466,1051,1.011468857,889460.3908,NEAR OCEAN
72.83082263,19.2427904,15,3090,1312,1310,1431,0.133862681,695550.5982,NEAR OCEAN
72.83388709,18.99370038,25,5402,1040,4687,2115,1.24342161,4476898.046,NEAR OCEAN
72.81929698,18.99286347,42,1764,1699,4358,881,1.597952497,8715121.504,NEAR OCEAN
72.83714995,19.05704123,5,5795,885,3829,291,2.594396873,14225823.58,NEAR OCEAN
72.94278504,19.16806786,48,2072,1219,1950,2107,0.411631702,1097093.2,NEAR OCEAN
72.89343516,19.04966359,40,3134,1233,1420,779,0.933152701,2030890.428,NEAR OCEAN
72.86621995,19.10433453,45,1808,1827,953,1094,0.905162632,1989495.287,NEAR OCEAN
72.85905826,19.04063989,33,486,765,1837,137,0.545313881,3067442.137,NEAR OCEAN
72.82640321,19.18921425,13,5214,1060,597,2301,0.165747626,888690.1002,NEAR OCEAN
72.84967984,19.06855832,18,1605,588,4456,837,1.010447947,4593894.093,NEAR OCEAN
72.8184841,19.17304487,41,808,907,4728,988,0.93299939,1288981.11,NEAR OCEAN
72.84695194,19.00709492,45,727,1060,1361,594,1.105015535,4060573.183,NEAR OCEAN
72.95992763,19.13386229,24,1121,361,3127,901,0.818125506,594450.5455,NEAR OCEAN
72.87653719,19.04137782,14,2030,1465,1703,642,0.670355987,1643469.857,NEAR OCEAN
72.85585557,19.05861369,10,3986,364,2348,2257,0.718409615,3828200.313,NEAR OCEAN
72.84120999,19.0708669,45,3047,725,3301,593,1.116546441,6153878.421,NEAR OCEAN
72.82852321,18.98576048,9,4480,873,1468,1340,0.585422167,4018924.638,NEAR OCEAN
72.90301174,19.17263551,10,4203,328,4276,1085,0.758151289,1055649.781,NEAR OCEAN
72.87804074,19.13973186,38,4231,1664,3206,98,0.768185694,1632219.118,NEAR OCEAN
72.80770084,19.20073992,12,2713,1682,3569,952,0.951397959,507594.1036,NEAR OCEAN
72.87262075,19.07543986,21,3960,114,2055,1816,0.794605819,2064388.782,NEAR OCEAN
72.95938197,19.15051464,45,4871,970,837,217,0.484215782,819991.5226,NEAR OCEAN
72.84982178,19.24052348,21,647,1055,1547,1777,0.505377895,1793517.75,NEAR OCEAN
72.87401064,19.15380364,9,2986,294,2025,2154,0.539384913,1683714.541,NEAR OCEAN
72.82627488,19.11049329,42,1680,130,224,711,0.578197134,1550993.881,NEAR OCEAN
72.94064139,19.1426745,14,3238,364,210,2089,0.89645095,1515733.873,NEAR OCEAN
72.92110083,19.19232841,45,5962,282,4517,1377,0.383315334,946903.9513,NEAR OCEAN
72.93312731,19.13250726,23,5593,1332,339,1320,0.97953396,3424641.629,NEAR OCEAN
72.78857479,19.16575829,16,3277,320,1812,2389,0.816204407,908978.6925,NEAR OCEAN
72.86522092,19.05714234,45,2649,1467,1264,1588,0.784362014,2195116.152,NEAR OCEAN
72.93100974,19.07432706,33,5443,1303,4185,1216,0.805567819,5434831.948,NEAR OCEAN
72.90653093,19.14875157,15,4510,1488,3682,255,0.423019464,2113420.984,NEAR OCEAN
72.80948172,19.2292181,44,4596,1532,4189,2057,0.448881719,418926.9474,NEAR OCEAN
72.86969458,19.23392432,46,5520,451,4280,2317,1.138974522,2679868.733,NEAR OCEAN
72.82222622,19.0058707,39,5655,682,658,92,2.268539424,11653793.41,NEAR OCEAN
72.82112875,18.97008819,10,1790,189,2405,2338,0.880837534,2296026.334,NEAR OCEAN
72.83081392,19.14393769,19,2598,1737,3783,1231,1.227090338,2668995.854,NEAR OCEAN
72.83936372,19.25977308,43,5876,879,1373,239,0.641318748,659380.5005,NEAR OCEAN
72.86665776,19.01564564,40,2324,425,1044,600,0.836322866,1749303.67,NEAR OCEAN
72.84313484,19.08569958,41,3202,1160,2800,2317,0.918922886,2067928.738,NEAR OCEAN
72.93237555,19.11984937,21,1693,162,3766,173,1.630691251,4717925.131,NEAR OCEAN
72.88704196,19.15945043,35,4730,188,2651,1622,0.869046788,1212464.009,NEAR OCEAN
72.8999209,19.23699183,15,3901,1454,3790,2151,0.465667004,809938.7716,NEAR OCEAN
72.85812018,19.15032692,9,5950,1415,2651,2263,0.981794226,3469328.996,NEAR OCEAN
72.87707374,19.23510556,34,3431,304,1574,1827,0.539638648,1693908.034,NEAR OCEAN
72.8518396,18.98715748,10,1968,569,4306,844,0.546942328,1434073.407,NEAR OCEAN
72.92163777,19.16520588,16,465,1434,4527,795,0.328964896,1432886,NEAR OCEAN
72.89130097,19.2445632,47,5315,599,2934,1588,0.878887859,1017914.608,NEAR OCEAN
72.83829513,19.03394253,9,3184,1738,369,1819,1.930753956,10276106,NEAR OCEAN
